002337 赛象科技 日线
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
01/15/2010;42.99;44.80;42.98;43.73;17345185;756161920.000
01/18/2010;43.30;43.60;41.81;42.11;7690968;326544544.000
01/19/2010;42.00;42.76;41.28;42.70;5206926;219052496.000
01/20/2010;42.30;43.23;41.28;41.41;4109194;173045120.000
01/21/2010;41.03;41.69;40.01;40.22;2808024;114161744.000
01/22/2010;39.65;39.65;37.60;37.73;3007281;115621464.000
01/25/2010;37.00;38.30;36.89;37.07;1327687;49826348.000
01/26/2010;37.15;37.57;34.50;34.84;2101403;75629664.000
01/27/2010;35.02;36.09;34.58;35.16;1473592;52088632.000
01/28/2010;35.10;35.45;34.58;34.92;1208262;42378388.000
01/29/2010;34.60;35.88;34.52;35.34;1465687;51673908.000
02/01/2010;35.00;35.35;33.18;33.18;1889754;64464680.000
02/02/2010;33.40;33.97;33.15;33.27;1414343;47373600.000
02/03/2010;33.30;33.47;31.38;33.12;1512306;48961492.000
02/04/2010;33.00;33.50;32.31;32.85;1390473;45900472.000
02/05/2010;31.90;34.00;31.40;33.02;1565431;51419844.000
02/08/2010;32.85;33.45;32.52;33.38;814686;27061218.000
02/09/2010;33.38;33.67;32.55;32.99;751513;24902074.000
02/10/2010;33.01;33.45;32.70;33.40;849314;28190920.000
02/11/2010;33.40;33.96;33.16;33.76;954345;31974704.000
02/12/2010;33.90;33.96;33.50;33.73;764759;25799554.000
02/22/2010;33.52;33.78;33.01;33.01;907888;30202174.000
02/23/2010;33.01;33.01;31.91;32.35;836826;27048106.000
02/24/2010;32.23;33.69;32.03;33.60;1403770;46680980.000
02/26/2010;34.35;35.60;34.30;35.09;3290480;114923712.000
03/01/2010;34.70;35.37;34.60;35.13;1511333;52968748.000
03/02/2010;35.15;35.77;35.13;35.28;1398050;49401372.000
03/03/2010;35.28;35.48;34.90;35.48;1245664;43891724.000
03/04/2010;35.49;35.83;33.75;33.81;1430029;49735780.000
03/05/2010;33.70;34.31;33.58;33.74;1134857;38445260.000
03/08/2010;33.96;34.30;33.60;34.13;804006;27333762.000
03/09/2010;34.00;34.30;33.50;34.25;671595;22778072.000
03/10/2010;34.35;34.39;33.52;33.62;594063;20151644.000
03/11/2010;33.58;33.94;33.29;33.71;574927;19305172.000
03/12/2010;33.90;35.37;33.75;34.75;2450062;85234160.000
03/15/2010;34.90;35.09;33.90;34.89;1212248;41836992.000
03/16/2010;34.89;35.06;34.35;34.73;934829;32425068.000
03/17/2010;34.80;35.41;34.61;35.40;1608536;56546460.000
03/18/2010;35.40;35.58;34.95;35.20;1100904;38778388.000
03/19/2010;35.16;35.16;34.63;34.96;705667;24620000.000
03/22/2010;34.89;35.39;34.82;35.39;848884;29904242.000
03/23/2010;35.32;35.69;34.96;35.02;802600;28245430.000
