000686 东北证券 日线
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
01/04/2000;2.47;2.47;2.41;2.46;483600;4348062.000
01/05/2000;2.48;2.57;2.46;2.49;1045200;9704066.000
01/06/2000;2.47;2.61;2.46;2.60;965800;8996348.000
01/07/2000;2.61;2.69;2.58;2.68;1118600;10927344.000
01/10/2000;2.69;2.69;2.61;2.68;844800;8261545.000
01/11/2000;2.68;2.68;2.53;2.55;718000;6888265.500
01/12/2000;2.52;2.59;2.46;2.47;375700;3458428.250
01/13/2000;2.47;2.52;2.47;2.47;193700;1775546.250
01/14/2000;2.47;2.50;2.46;2.47;200800;1831144.500
01/17/2000;2.47;2.52;2.46;2.49;211800;1927303.750
01/18/2000;2.48;2.57;2.47;2.50;256500;2364957.750
01/19/2000;2.47;2.57;2.47;2.53;309500;2883537.000
01/20/2000;2.55;2.57;2.52;2.54;211000;1979952.625
01/21/2000;2.53;2.57;2.50;2.53;494600;4607588.500
01/24/2000;2.50;2.52;2.48;2.50;570800;5248736.500
01/25/2000;2.50;2.69;2.50;2.64;1242400;12075996.000
01/26/2000;2.57;2.72;2.57;2.67;848300;8373503.500
01/27/2000;2.68;2.76;2.68;2.69;1151600;11582378.000
01/28/2000;2.70;2.80;2.68;2.78;1457500;14846178.000
02/14/2000;2.82;3.03;2.82;3.03;1145800;12732890.000
02/15/2000;3.06;3.26;2.89;3.03;3090400;36954724.000
02/16/2000;2.96;3.08;2.95;3.04;1313600;14885753.000
02/17/2000;3.06;3.19;2.89;2.90;1730200;19803772.000
02/18/2000;2.84;2.89;2.77;2.88;731700;7683401.500
02/21/2000;2.88;2.91;2.80;2.83;798300;8482027.000
02/22/2000;2.84;2.96;2.82;2.82;562700;6059009.500
02/23/2000;2.90;2.90;2.74;2.76;452900;4710498.000
02/24/2000;2.77;2.85;2.76;2.81;254400;2647631.000
02/25/2000;2.83;2.84;2.73;2.76;495900;5077008.000
02/28/2000;2.76;2.85;2.76;2.81;564100;5899508.000
02/29/2000;2.82;3.02;2.79;2.99;821900;8706552.000
03/01/2000;2.99;2.99;2.89;2.91;778700;8576952.000
03/02/2000;2.89;2.93;2.84;2.87;431800;4649885.000
03/03/2000;2.87;2.96;2.87;2.91;711400;7754922.000
03/06/2000;2.96;2.99;2.79;2.80;511700;5589960.000
03/07/2000;2.78;2.85;2.76;2.85;565100;5877252.000
03/08/2000;2.87;2.89;2.82;2.87;263800;2810744.000
03/09/2000;2.88;2.93;2.83;2.92;491300;5261340.500
03/10/2000;2.98;3.04;2.92;2.97;1229300;13744533.000
03/13/2000;2.97;3.14;2.97;3.14;2091600;24048154.000
03/14/2000;3.09;3.09;2.94;3.03;1615800;18262646.000
03/15/2000;3.03;3.14;3.01;3.04;1172100;13533979.000
03/16/2000;3.03;3.03;2.81;2.86;2028300;21926078.000
03/17/2000;2.85;2.94;2.82;2.90;668200;7212290.000
03/20/2000;2.90;3.10;2.87;3.06;1229200;13966558.000
03/21/2000;3.06;3.18;3.03;3.16;2176700;25419404.000
03/22/2000;3.17;3.26;3.11;3.20;3477600;41850080.000
03/23/2000;3.19;3.33;3.19;3.28;3257200;40244596.000
03/24/2000;3.30;3.39;3.13;3.15;2737400;33950600.000
03/27/2000;3.23;3.33;3.19;3.31;1781500;21960772.000
03/28/2000;3.34;3.37;3.23;3.31;1667300;20669268.000
03/29/2000;3.31;3.55;3.28;3.48;4703600;60413824.000
03/30/2000;3.50;3.58;3.44;3.53;3540400;47246644.000
03/31/2000;3.52;3.53;3.40;3.43;2186900;28556986.000
04/03/2000;3.41;3.57;3.35;3.35;1667200;21839552.000
04/04/2000;3.34;3.34;3.19;3.22;1990500;24401172.000
04/05/2000;3.22;3.27;3.17;3.23;949700;11530358.000
04/06/2000;3.14;3.33;3.14;3.31;731200;9063083.000
04/07/2000;3.32;3.35;3.27;3.31;783000;9770456.000
04/10/2000;3.33;3.46;3.28;3.41;1233700;15774621.000
04/11/2000;3.43;3.43;3.32;3.32;714800;9091219.000
04/12/2000;3.32;3.38;3.25;3.29;711400;8857005.000
04/13/2000;3.30;3.36;3.27;3.33;632900;7936530.500
04/14/2000;3.35;3.36;3.28;3.30;597900;7478472.000
04/17/2000;3.31;3.31;3.21;3.25;805200;9827204.000
04/18/2000;3.25;3.36;3.21;3.34;926600;11628592.000
04/19/2000;3.34;3.43;3.33;3.38;1294500;16557687.000
04/20/2000;3.39;3.41;3.35;3.38;916300;11729685.000
04/21/2000;3.38;3.49;3.37;3.39;1599100;20748306.000
04/24/2000;3.43;3.51;3.40;3.48;1704100;22338044.000
04/25/2000;3.49;3.55;3.37;3.39;1427700;18802920.000
04/26/2000;3.41;3.43;3.31;3.32;935300;11880018.000
04/28/2000;3.31;3.31;3.24;3.29;841400;10374992.000
05/08/2000;3.30;3.31;3.23;3.27;499700;6138420.500
05/09/2000;3.28;3.31;3.21;3.23;457800;5610057.500
05/10/2000;3.22;3.25;3.10;3.10;726800;8595250.000
05/11/2000;3.09;3.14;3.03;3.03;552300;6371630.500
05/12/2000;3.06;3.11;3.04;3.05;420500;4826205.000
05/15/2000;2.99;3.05;2.98;3.00;323700;3642847.500
05/16/2000;3.03;3.08;3.01;3.05;225900;2580395.750
05/17/2000;3.06;3.08;3.02;3.04;149900;1717559.875
05/18/2000;3.04;3.12;3.04;3.11;332600;3854234.000
05/19/2000;3.11;3.16;3.06;3.15;480600;5647299.000
05/22/2000;3.19;3.26;3.15;3.22;750700;9105495.000
05/23/2000;3.24;3.31;3.22;3.30;1069800;13243173.000
05/24/2000;3.33;3.37;3.25;3.27;860500;10742418.000
05/25/2000;3.33;3.35;3.27;3.34;997400;12492898.000
05/26/2000;3.35;3.36;3.28;3.30;807900;10108657.000
05/29/2000;3.30;3.36;3.26;3.33;740600;9277284.000
05/30/2000;3.36;3.36;3.26;3.26;623500;7817843.000
05/31/2000;3.26;3.35;3.26;3.33;671500;8395562.000
06/01/2000;3.33;3.43;3.33;3.36;712300;9097910.000
06/02/2000;3.37;3.45;3.35;3.43;1704600;22035398.000
06/05/2000;3.47;3.55;3.34;3.35;1985800;26077216.000
06/06/2000;3.36;3.43;3.31;3.41;1085700;13820903.000
06/07/2000;3.43;3.46;3.38;3.40;650900;8399699.000
06/08/2000;3.39;3.40;3.33;3.37;659000;8329693.500
06/09/2000;3.37;3.39;3.28;3.31;586900;7366080.500
06/12/2000;3.30;3.33;3.26;3.33;384900;4802246.500
06/13/2000;3.33;3.38;3.31;3.38;438400;5562636.000
06/14/2000;3.38;3.42;3.36;3.39;648900;8333849.000
06/15/2000;3.38;3.52;3.38;3.48;2206300;29070872.000
06/16/2000;3.49;3.50;3.38;3.39;1078700;14041109.000
06/19/2000;3.39;3.45;3.39;3.41;871300;11266139.000
06/20/2000;3.41;3.42;3.31;3.34;612100;7761315.000
06/21/2000;3.33;3.39;3.33;3.39;354600;4497093.500
06/22/2000;3.39;3.42;3.36;3.36;412500;5284938.000
06/23/2000;3.39;3.43;3.37;3.42;605100;7798984.500
06/26/2000;3.44;3.55;3.44;3.54;2469500;32976958.000
06/27/2000;3.55;3.64;3.52;3.59;2811300;38409204.000
06/28/2000;3.60;3.64;3.54;3.55;1391600;18920436.000
06/29/2000;3.55;3.58;3.46;3.50;1213800;16125353.000
06/30/2000;3.52;3.73;3.48;3.64;2580900;35610700.000
07/03/2000;3.65;3.78;3.59;3.70;3020700;42732020.000
07/04/2000;3.68;3.70;3.60;3.66;1161300;16090085.000
07/05/2000;3.65;3.77;3.65;3.66;980000;13829852.000
07/06/2000;3.68;3.69;3.62;3.65;592200;8233561.000
07/07/2000;3.64;3.80;3.61;3.76;1690500;24048516.000
07/10/2000;3.80;3.85;3.75;3.82;1674600;24283508.000
07/11/2000;3.84;3.85;3.76;3.76;1078800;15601669.000
07/12/2000;3.76;3.79;3.72;3.73;1189100;16980476.000
07/13/2000;3.73;3.80;3.62;3.62;1804300;25276316.000
07/14/2000;3.60;3.72;3.60;3.67;1090300;15151878.000
07/17/2000;3.68;3.69;3.57;3.58;1121700;15363289.000
07/18/2000;3.58;3.63;3.55;3.61;931000;12669241.000
07/19/2000;3.53;3.55;3.41;3.43;2384400;31188060.000
07/20/2000;3.43;3.50;3.38;3.47;1392000;18186576.000
07/21/2000;3.48;3.49;3.42;3.43;987000;12874130.000
07/24/2000;3.43;3.47;3.39;3.43;716500;9266431.000
07/25/2000;3.43;3.53;3.42;3.51;705300;9303232.000
07/26/2000;3.52;3.53;3.48;3.51;561500;7463062.500
07/27/2000;3.51;3.54;3.43;3.44;645400;8484360.000
07/28/2000;3.44;3.49;3.43;3.48;548400;7162939.500
07/31/2000;3.48;3.52;3.46;3.50;607800;8060294.500
08/01/2000;3.51;3.52;3.47;3.48;504700;6682668.500
08/02/2000;3.50;3.50;3.43;3.44;701000;9158773.000
08/03/2000;3.43;3.48;3.43;3.45;656700;8580292.000
08/04/2000;3.46;3.48;3.35;3.36;1041500;13407837.000
08/07/2000;3.34;3.35;3.30;3.34;672800;8456414.000
08/08/2000;3.36;3.42;3.36;3.41;365300;4696908.500
08/09/2000;3.41;3.45;3.38;3.44;430300;5573007.500
08/10/2000;3.43;3.44;3.39;3.41;397500;5129880.500
08/11/2000;3.41;3.42;3.38;3.38;483800;6224968.000
08/14/2000;3.38;3.41;3.35;3.41;401400;5151746.000
08/15/2000;3.41;3.46;3.41;3.46;589900;7696907.000
08/16/2000;3.48;3.48;3.43;3.45;371600;4864063.000
08/17/2000;3.47;3.50;3.44;3.49;548900;7222012.500
08/18/2000;3.49;3.52;3.46;3.52;526300;6962390.000
08/21/2000;3.51;3.59;3.50;3.56;1149600;15527694.000
08/22/2000;3.56;3.56;3.47;3.47;618100;8299795.500
08/23/2000;3.46;3.49;3.31;3.43;1025700;13202220.000
08/24/2000;3.42;3.45;3.38;3.43;433300;5606844.000
08/25/2000;3.43;3.48;3.39;3.48;492400;6410550.500
08/28/2000;3.48;3.53;3.46;3.51;677800;8980040.000
08/29/2000;3.53;3.60;3.52;3.59;1410700;19057128.000
08/30/2000;3.58;3.62;3.53;3.53;1040800;14097533.000
08/31/2000;3.49;3.51;3.42;3.42;760000;9992466.000
09/01/2000;3.39;3.45;3.38;3.42;509000;6607983.500
09/04/2000;3.41;3.49;3.41;3.46;521900;6834432.500
09/05/2000;3.49;3.54;3.41;3.43;691300;9192964.000
09/06/2000;3.41;3.47;3.39;3.41;500800;6518445.500
09/07/2000;3.42;3.50;3.42;3.49;450600;5929508.500
09/08/2000;3.45;3.59;3.45;3.58;1522200;20533540.000
09/11/2000;3.62;3.66;3.55;3.58;1782200;24515176.000
09/12/2000;3.59;3.61;3.53;3.61;777600;10546571.000
09/13/2000;3.66;3.66;3.55;3.61;1044900;14345265.000
09/14/2000;3.60;3.61;3.53;3.58;654200;8832946.000
09/15/2000;3.53;3.59;3.53;3.57;379000;5117174.000
09/18/2000;3.57;3.60;3.53;3.53;395600;5365519.500
09/19/2000;3.51;3.51;3.39;3.40;662000;8590833.000
09/20/2000;3.49;3.49;3.36;3.43;525000;6748694.000
09/21/2000;3.45;3.45;3.38;3.38;397500;5111898.000
09/22/2000;3.38;3.39;3.34;3.36;346900;4413788.000
09/25/2000;3.31;3.43;3.31;3.37;220700;2824739.500
09/26/2000;3.37;3.43;3.37;3.43;225200;2917559.500
09/27/2000;3.46;3.48;3.41;3.47;260300;3389330.750
09/28/2000;3.46;3.46;3.42;3.42;205800;2677706.750
09/29/2000;3.41;3.46;3.41;3.43;126200;1641243.500
10/09/2000;3.44;3.50;3.43;3.49;412100;5423450.500
10/10/2000;3.52;3.57;3.49;3.54;498000;6675868.500
10/11/2000;3.55;3.55;3.48;3.52;354500;4738812.000
10/12/2000;3.52;3.59;3.48;3.58;790800;10677640.000
10/13/2000;3.58;3.62;3.54;3.55;1007700;13736160.000
10/16/2000;3.55;3.61;3.50;3.53;465300;6308147.500
10/17/2000;3.51;3.60;3.51;3.58;568900;7733613.000
10/18/2000;3.57;3.65;3.57;3.64;1015800;14006339.000
10/19/2000;3.64;3.64;3.56;3.56;487900;6677487.000
